id_subsistema;nom_subsistema;id_estado;nom_estado;nom_agente_principal;id_subestacao;nom_subestacao;val_niveltensao;id_estacao;num_barra;val_latitude;val_longitude
SE;Sudeste/Centro-Oeste;MT;Mato Grosso;ELETROBRAS;MTUSMS;MANSO;230.0;MTUSMS2A;4592;-14.8712;-55.7853
SE;Sudeste/Centro-Oeste;MT;Mato Grosso;ELETRONORTE;MTNB;NOBRES;138.0;MTNB--1A;4544;-14.7255;-56.2968
SE;Sudeste/Centro-Oeste;MT;Mato Grosso;ELETRONORTE;MTNB;NOBRES;230.0;MTNB--2A;4542;-14.7255;-56.2968
SE;Sudeste/Centro-Oeste;MT;Mato Grosso;ELETRONORTE;MTNM;NOVA MUTUM;69.0;MTNM--0C;90766;-13.8277;-56.0769
SE;Sudeste/Centro-Oeste;MT;Mato Grosso;ELETRONORTE;MTNM;NOVA MUTUM;69.0;MTNM--0E;94632;-13.8277;-56.0769
SE;Sudeste/Centro-Oeste;MT;Mato Grosso;ELETRONORTE;MTNM;NOVA MUTUM;69.0;MTNM--0A;4554;-13.8277;-56.0769
SE;Sudeste/Centro-Oeste;MT;Mato Grosso;ELETRONORTE;MTNM;NOVA MUTUM;230.0;MTNM--2A;4552;-13.8277;-56.0769
SE;Sudeste/Centro-Oeste;MT;Mato Grosso;MATRINCHA;MTPRT;PARANAITA;138.0;MTPRT-1A;4471;-9.3535;-56.8431
SE;Sudeste/Centro-Oeste;MT;Mato Grosso;MATRINCHA;MTPRT;PARANAITA;500.0;MTPRT-5A;4494;-9.3535;-56.8431
SE;Sudeste/Centro-Oeste;MT;Mato Grosso;MATRINCHA;MTPRG;PARANATINGA;230.0;MTPRG-2A;4599;-14.1579;-54.4311
SE;Sudeste/Centro-Oeste;MT;Mato Grosso;MATRINCHA;MTPRG;PARANATINGA;500.0;MTPRG-5A;4565;-14.1579;-54.4311
SE;Sudeste/Centro-Oeste;MT;Mato Grosso;EBTE;MTPIS;PARECIS;138.0;MTPIS-1A;4874;-13.0713;-58.9640
SE;Sudeste/Centro-Oeste;MT;Mato Grosso;EBTE;MTPIS;PARECIS;230.0;MTPIS-2A;4448;-13.0713;-58.9640
SE;Sudeste/Centro-Oeste;MT;Mato Grosso;ENGIE;MTPP;PONTE PEDRA;230.0;MTPP--2A;4594;-17.6078;-54.8273
SE;Sudeste/Centro-Oeste;MT;Mato Grosso;ITE;MTRB;RIBEIRAOZINHO;230.0;MTRB--2A;4518;-16.4748;-52.6378
SE;Sudeste/Centro-Oeste;MT;Mato Grosso;ITE;MTRB;RIBEIRAOZINHO;500.0;MTRB--5A;4517;-16.4748;-52.6378
SE;Sudeste/Centro-Oeste;MT;Mato Grosso;ELETRONORTE;MTRP;RONDONOPOLIS;138.0;MTRP--1A;94858;-16.4706;-54.5992
SE;Sudeste/Centro-Oeste;MT;Mato Grosso;ELETRONORTE;MTRP;RONDONOPOLIS;138.0;MTRP--1C;95162;-16.4706;-54.5992
SE;Sudeste/Centro-Oeste;MT;Mato Grosso;ELETRONORTE;MTRP;RONDONOPOLIS;138.0;MTRP--1D;91410;-16.4706;-54.5992
SE;Sudeste/Centro-Oeste;MT;Mato Grosso;ELETRONORTE;MTRP;RONDONOPOLIS;138.0;MTRP--1B;91820;-16.4706;-54.5992
SE;Sudeste/Centro-Oeste;MT;Mato Grosso;ELETRONORTE;MTRP;RONDONOPOLIS;230.0;MTRP--2A;4522;-16.4706;-54.5992
SE;Sudeste/Centro-Oeste;MT;Mato Grosso;ENERGISA MT;MTALFL;SE A. FLORESTA;138.0;MTALFL1A;4973;-9.8945;-56.1021
SE;Sudeste/Centro-Oeste;MT;Mato Grosso;ENERGISA MT;MTCDER;SE COLIDER;138.0;MTCDER1A;4963;-10.8055;-55.4494
SE;Sudeste/Centro-Oeste;MT;Mato Grosso;AETE;MTCB;SE CUIABA;230.0;MTCB--2A;4515;-15.6855;-55.8535
SE;Sudeste/Centro-Oeste;MT;Mato Grosso;AETE;MTCB;SE CUIABA;500.0;MTCB--5A;4514;-15.6855;-55.8535
SE;Sudeste/Centro-Oeste;MT;Mato Grosso;ENERGISA MT;MTSINP;SE SINOP;138.0;MTSINP1A;4933;-11.8918;-55.5374
SE;Sudeste/Centro-Oeste;MT;Mato Grosso;ELETRONORTE;MTSP;SINOP;138.0;MTSP--1A;4583;-11.9839;-55.5204
SE;Sudeste/Centro-Oeste;MT;Mato Grosso;ELETRONORTE;MTSP;SINOP;230.0;MTSP--2A;4582;-11.9839;-55.5204
SE;Sudeste/Centro-Oeste;MT;Mato Grosso;ELETRONORTE;MTSP;SINOP;500.0;MTSP--5A;4720;-11.9839;-55.5204
SE;Sudeste/Centro-Oeste;MT;Mato Grosso;ELETRONORTE;MTSS;SORRISO;69.0;MTSS--0A;7542;-12.5746;-55.7632
SE;Sudeste/Centro-Oeste;MT;Mato Grosso;ELETRONORTE;MTSS;SORRISO;230.0;MTSS--2A;4562;-12.5746;-55.7632
SE;Sudeste/Centro-Oeste;MT;Mato Grosso;ELETRONORTE;MTMTSR;SORRISO II;230.0;MTMTSR2A;7736;-12.4336;-55.6493
SE;Sudeste/Centro-Oeste;MT;Mato Grosso;CIA ENERGÉTICA SINOP;MTSI;UHE SINOP;500.0;MTSI--5A;4479;-11.2667;-55.4500
SE;Sudeste/Centro-Oeste;MT;Mato Grosso;QUEIROZ GALVÃO;MTUJAU;USI JAURU;138.0;MTUJAU1A;4808;-15.2356;-58.7278
SE;Sudeste/Centro-Oeste;MT;Mato Grosso;ETVG;MTVG-1;VARZ.GRANDE 2;138.0;MTVG--11;4712;-15.7123;-56.1860
SE;Sudeste/Centro-Oeste;MT;Mato Grosso;ETVG;MTVG-1;VARZ.GRANDE 2;230.0;MTVG--2A;4711;-15.7123;-56.1860
SE;Sudeste/Centro-Oeste;PA;Pará;UHE SAO MANOEL;PAUSMA;SAO MANOEL;500.0;PAUSMA5A;4491;-9.1872;-57.0509
SE;Sudeste/Centro-Oeste;PA;Pará;TELES PIRES;MTUHTP;TELES PIRES;500.0;MTUHTP5A;4493;-9.3515;-56.7780
SE;Sudeste/Centro-Oeste;PR;Paraná;ELETROBRAS;PRSTF5;F.IGUACU 50HZ;127.0;PRSTF51A;91986;-25.4677;-54.5422
SE;Sudeste/Centro-Oeste;PR;Paraná;ELETROBRAS;PRSTF5;F.IGUACU 50HZ;500.0;PRSTF55A;85;-25.4677;-54.5422
SE;Sudeste/Centro-Oeste;PR;Paraná;ELETROBRAS;PRSTF5;F.IGUACU 50HZ;600.0;PRSTF56A;91988;-25.4677;-54.5422
SE;Sudeste/Centro-Oeste;PR;Paraná;ELETROBRAS;PRSTF6;F.IGUACU 60HZ;500.0;PRSTF65A;61;-25.4638;-54.5411
SE;Sudeste/Centro-Oeste;PR;Paraná;ELETROBRAS;PRSTF6;F.IGUACU 60HZ;765.0;PRSTF67A;60;-25.4638;-54.5411
SE;Sudeste/Centro-Oeste;PR;Paraná;ITAIPU;PRIT60;ITAIPU 60 HZ;500.0;PRIT605A;1106;-25.4083;-54.5874
SE;Sudeste/Centro-Oeste;PR;Paraná;ELETROBRAS;PRSTIV;IVAIPORA FUR;69.0;PRSTIV0A;67;-24.4216;-51.6746
SE;Sudeste/Centro-Oeste;PR;Paraná;ELETROBRAS;PRSTIV;IVAIPORA FUR;69.0;PRSTIV0B;57;-24.4216;-51.6746
SE;Sudeste/Centro-Oeste;PR;Paraná;ELETROBRAS;PRSTIV;IVAIPORA FUR;69.0;PRSTIV0C;56;-24.4216;-51.6746
SE;Sudeste/Centro-Oeste;PR;Paraná;ELETROBRAS;PRSTIV;IVAIPORA FUR;500.0;PRSTIV5B;41415;-24.4216;-51.6746
SE;Sudeste/Centro-Oeste;PR;Paraná;ELETROBRAS;PRSTIV;IVAIPORA FUR;500.0;PRSTIV5C;41416;-24.4216;-51.6746
SE;Sudeste/Centro-Oeste;PR;Paraná;ELETROBRAS;PRSTIV;IVAIPORA FUR;500.0;PRSTIV5A;66;-24.4216;-51.6746
SE;Sudeste/Centro-Oeste;PR;Paraná;ELETROBRAS;PRSTIV;IVAIPORA FUR;765.0;PRSTIV7A;65;-24.4216;-51.6746
SE;Sudeste/Centro-Oeste;RJ;Rio de Janeiro;ELETROBRAS;RJSTAD;ADRIANOPOLIS;138.0;RJSTAD1A;173;-22.6656;-43.4768
SE;Sudeste/Centro-Oeste;RJ;Rio de Janeiro;ELETROBRAS;RJSTAD;ADRIANOPOLIS;345.0;RJSTAD3A;140;-22.6656;-43.4768
SE;Sudeste/Centro-Oeste;RJ;Rio de Janeiro;ELETROBRAS;RJSTAD;ADRIANOPOLIS;500.0;RJSTAD5A;106;-22.6656;-43.4768
SE;Sudeste/Centro-Oeste;RJ;Rio de Janeiro;ELETRONUCLEAR;RJUSAN;ANGRA 1;500.0;RJUSAN5A;90381;-23.0087;-44.4574
SE;Sudeste/Centro-Oeste;RJ;Rio de Janeiro;ELETRONUCLEAR;RJUSA2;ANGRA 2;500.0;RJUSA25A;92139;-23.0072;-44.4588
SE;Sudeste/Centro-Oeste;RJ;Rio de Janeiro;ELETROBRAS;RJSTAN;ANGRA FUR;138.0;RJSTAN1A;185;-23.0071;-44.4562
SE;Sudeste/Centro-Oeste;RJ;Rio de Janeiro;ELETROBRAS;RJSTAN;ANGRA FUR;500.0;RJSTAN5A;105;-23.0071;-44.4562
SE;Sudeste/Centro-Oeste;RJ;Rio de Janeiro;ELETROBRAS;RJSTBF;B. FLUMINENSE;500.0;RJSTBF5A;9626;-22.7211;-43.6425
SE;Sudeste/Centro-Oeste;RJ;Rio de Janeiro;PETROBRAS;RJUTBF;B.FLUMINENSE;500.0;RJUTBF5A;94307;-22.7222;-43.6430
SE;Sudeste/Centro-Oeste;RJ;Rio de Janeiro;ELETROBRAS;RJSTCM;CAMPOS;138.0;RJSTCM1A;175;-21.7186;-41.3375
SE;Sudeste/Centro-Oeste;RJ;Rio de Janeiro;ELETROBRAS;RJSTCM;CAMPOS;345.0;RJSTCM3A;147;-21.7186;-41.3375
SE;Sudeste/Centro-Oeste;RJ;Rio de Janeiro;GUANABARA;RJCMP2;CAMPOS 2;500.0;RJCMP25A;117;-21.8305;-41.3503
SE;Sudeste/Centro-Oeste;RJ;Rio de Janeiro;ELETROBRAS;RJCPJ;COMPERJ;345.0;RJCPJ-3A;46537;-22.6496;-42.8590
SE;Sudeste/Centro-Oeste;RJ;Rio de Janeiro;TERNIUM;RJCSA;DO ATLANTICO;138.0;RJCSA-1B;9602;-22.9099;-43.7396
SE;Sudeste/Centro-Oeste;RJ;Rio de Janeiro;TERNIUM;RJCSA;DO ATLANTICO;500.0;RJCSA-5A;93778;-22.9099;-43.7396
SE;Sudeste/Centro-Oeste;RJ;Rio de Janeiro;ELETROBRAS;RJSTGR;GRAJAU;138.0;RJSTGR1A;178;-22.9278;-43.2647
SE;Sudeste/Centro-Oeste;RJ;Rio de Janeiro;ELETROBRAS;RJSTGR;GRAJAU;500.0;RJSTGR5A;107;-22.9278;-43.2647
SE;Sudeste/Centro-Oeste;RJ;Rio de Janeiro;ELETROBRAS;RJSTIR;IRIRI;138.0;RJSTIR1A;1728;-22.3500;-41.9343
SE;Sudeste/Centro-Oeste;RJ;Rio de Janeiro;ELETROBRAS;RJSTJP;JACAREPAGUA;138.0;RJSTJP1A;180;-22.9240;-43.4216
SE;Sudeste/Centro-Oeste;RJ;Rio de Janeiro;ELETROBRAS;RJSTJP;JACAREPAGUA;345.0;RJSTJP3A;144;-22.9240;-43.4216
SE;Sudeste/Centro-Oeste;RJ;Rio de Janeiro;LAGOS SPE;RJLGO;LAGOS;138.0;RJLGO-1A;9505;-22.4099;-41.9857
SE;Sudeste/Centro-Oeste;RJ;Rio de Janeiro;LAGOS SPE;RJLGO;LAGOS;345.0;RJLGO-3A;9506;-22.4099;-41.9857
SE;Sudeste/Centro-Oeste;RJ;Rio de Janeiro;LAGOS SPE;RJLGO;LAGOS;500.0;RJLGO-5A;9509;-22.4099;-41.9857
SE;Sudeste/Centro-Oeste;RJ;Rio de Janeiro;ELETROBRAS;RJSTMH;MACAE MERCHAN;345.0;RJSTMH3A;3966;-22.3051;-41.8728
SE;Sudeste/Centro-Oeste;RJ;Rio de Janeiro;ENEL RIO;RJMGE;MAGE;138.0;RJMGE-1A;1717;-22.6000;-43.0278
SE;Sudeste/Centro-Oeste;RJ;Rio de Janeiro;LIGHT GT;RJNLP;NILO PECANHA;138.0;RJNLP-1A;251;-22.6833;-43.8733
SE;Sudeste/Centro-Oeste;RJ;Rio de Janeiro;LIGHT GT;RJNLP;NILO PECANHA;230.0;RJNLP-2A;252;-22.6833;-43.8733
SE;Sudeste/Centro-Oeste;RJ;Rio de Janeiro;NORTE FLUMINENSE;RJUTNF;NO.FLUMINENSE;345.0;RJUTNF3A;44307;-22.3028;-41.8730
SE;Sudeste/Centro-Oeste;RJ;Rio de Janeiro;LTTE;RJSTNV;NOVA IGUACU;138.0;RJSTNV1A;3519;-22.7536;-43.5401
SE;Sudeste/Centro-Oeste;RJ;Rio de Janeiro;LTTE;RJSTNV;NOVA IGUACU;345.0;RJSTNV3A;9609;-22.7536;-43.5401
SE;Sudeste/Centro-Oeste;RJ;Rio de Janeiro;LTTE;RJSTNV;NOVA IGUACU;500.0;RJSTNV5A;9608;-22.7536;-43.5401
SE;Sudeste/Centro-Oeste;RJ;Rio de Janeiro;ELETROBRAS;RJSTRS;RESENDE;138.0;RJSTRS1B;84;-22.5007;-44.5151
SE;Sudeste/Centro-Oeste;RJ;Rio de Janeiro;ELETROBRAS;RJSTRS;RESENDE;500.0;RJSTRS5A;87;-22.5007;-44.5151
SE;Sudeste/Centro-Oeste;RJ;Rio de Janeiro;ELETROBRAS;RJSTRL;ROCHA LEAO;138.0;RJSTRL1A;174;-22.4264;-42.0227
SE;Sudeste/Centro-Oeste;RJ;Rio de Janeiro;ELETROBRAS;RJSTSJ;SAO JOSE;138.0;RJSTSJ1A;169;-22.7489;-43.3324
SE;Sudeste/Centro-Oeste;RJ;Rio de Janeiro;ELETROBRAS;RJSTSJ;SAO JOSE;500.0;RJSTSJ5A;108;-22.7489;-43.3324
SE;Sudeste/Centro-Oeste;RJ;Rio de Janeiro;XRTE;RJTRIO;TERMINAL RIO;500.0;RJTRIO5A;9605;-22.6542;-43.7678
SE;Sudeste/Centro-Oeste;RJ;Rio de Janeiro;XRTE;RJTRIO;TERMINAL RIO;800.0;RJTRIO8A;95827;-22.6542;-43.7678
SE;Sudeste/Centro-Oeste;RJ;Rio de Janeiro;PETROBRAS;RJUTTR;TERMORIO;138.0;RJUTTR1A;4202;-22.7096;-43.2458
SE;Sudeste/Centro-Oeste;RJ;Rio de Janeiro;PETROBRAS;RJUTME;UT TERMOMACAE;345.0;RJUTME3A;90407;-22.3059;-41.8658
SE;Sudeste/Centro-Oeste;RJ;Rio de Janeiro;UTE GNA I GERACAO;RJNVT;UTE GNA I;345.0;RJNVT-3A;52;-21.8372;-41.0420
SE;Sudeste/Centro-Oeste;RJ;Rio de Janeiro;UTE GNA II;RJGNA2;UTE GNA II;500.0;RJGNA25A;44328;-21.8431;-41.0132
SE;Sudeste/Centro-Oeste;RJ;Rio de Janeiro;MARLIM AZUL;RJMAE;UTE MARLIM AZUL;500.0;RJMAE-5A;44330;-22.3623;-41.8695
SE;Sudeste/Centro-Oeste;RJ;Rio de Janeiro;PEDRAS;RJSTVP;VENDA PEDRAS;138.0;RJSTVP1A;8719;-22.7348;-42.7946
SE;Sudeste/Centro-Oeste;RJ;Rio de Janeiro;PEDRAS;RJSTVP;VENDA PEDRAS;345.0;RJSTVP3A;1781;-22.7348;-42.7946
SE;Sudeste/Centro-Oeste;RJ;Rio de Janeiro;ELETROBRAS;RJSTZO;ZONA OESTE;138.0;RJSTZO1A;4120;-22.8739;-43.7133
SE;Sudeste/Centro-Oeste;RJ;Rio de Janeiro;ELETROBRAS;RJSTZO;ZONA OESTE;500.0;RJSTZO5A;9601;-22.8739;-43.7133
SE;Sudeste/Centro-Oeste;RO;Rondônia;ELETRONORTE;ROAN;ABUNA;138.0;ROAN--1A;6931;-9.7099;-65.1674
SE;Sudeste/Centro-Oeste;RO;Rondônia;ELETRONORTE;ROAN;ABUNA;230.0;ROAN--2A;6930;-9.7099;-65.1674
SE;Sudeste/Centro-Oeste;RO;Rondônia;ELETRONORTE;ROAQ;ARIQUEMES;69.0;ROAQ--0A;6881;-9.9267;-63.0118
SE;Sudeste/Centro-Oeste;RO;Rondônia;ELETRONORTE;ROAQ;ARIQUEMES;230.0;ROAQ--2A;6880;-9.9267;-63.0118
SE;Sudeste/Centro-Oeste;RO;Rondônia;ELETRONORTE;ROCPH;C.PORTO VELHO;69.0;ROCPV-0N;7049;-8.9142;-63.9592
SE;Sudeste/Centro-Oeste;RO;Rondônia;ELETRONORTE;ROCPH;C.PORTO VELHO;230.0;ROCPH-2A;7054;-8.9142;-63.9592
SE;Sudeste/Centro-Oeste;RO;Rondônia;ELETRONORTE;ROCPH;C.PORTO VELHO;500.0;ROCPH-5A;7055;-8.9142;-63.9592
SE;Sudeste/Centro-Oeste;RO;Rondônia;ELETRONORTE;ROCPH;C.PORTO VELHO;600.0;ROCPH-6A;94366;-8.9142;-63.9592
SE;Sudeste/Centro-Oeste;RO;Rondônia;ELETRONORTE;ROJR;JARU;69.0;ROJR--0A;6871;-10.4235;-62.4542
SE;Sudeste/Centro-Oeste;RO;Rondônia;ELETRONORTE;ROJR;JARU;138.0;ROJR--1A;6869;-10.4235;-62.4542
SE;Sudeste/Centro-Oeste;RO;Rondônia;ELETRONORTE;ROJR;JARU;230.0;ROJR--2A;6870;-10.4235;-62.4542
SE;Sudeste/Centro-Oeste;RO;Rondônia;ELETRONORTE;ROJP;JI-PARANA;69.0;ROJP--0A;6842;-10.8625;-61.8944
SE;Sudeste/Centro-Oeste;RO;Rondônia;ELETRONORTE;ROJP;JI-PARANA;138.0;ROJP--1A;6841;-10.8625;-61.8944
SE;Sudeste/Centro-Oeste;RO;Rondônia;ELETRONORTE;ROJP;JI-PARANA;230.0;ROJP--2A;6840;-10.8625;-61.8944
SE;Sudeste/Centro-Oeste;RO;Rondônia;JIRAU ENERGIA;ROJIMD;JIRAU MAR.DIR;500.0;ROJIMD5A;7056;-9.2698;-64.6430
SE;Sudeste/Centro-Oeste;RO;Rondônia;JIRAU ENERGIA;ROJIME;JIRAU MAR.ESQ;500.0;ROJIME5A;7060;-9.2524;-64.6422
SE;Sudeste/Centro-Oeste;RO;Rondônia;ELETRONORTE;ROPB;PIMENTA BUENO;138.0;ROPB--1A;6821;-11.6069;-61.1362
SE;Sudeste/Centro-Oeste;RO;Rondônia;ELETRONORTE;ROPB;PIMENTA BUENO;230.0;ROPB--2A;6820;-11.6069;-61.1362
SE;Sudeste/Centro-Oeste;RO;Rondônia;ELETRONORTE;ROPV;PORTO VELHO;69.0;ROPV--0A;6901;-8.7979;-63.8183
SE;Sudeste/Centro-Oeste;RO;Rondônia;ELETRONORTE;ROPV;PORTO VELHO;230.0;ROPV--2A;6900;-8.7979;-63.8183
SE;Sudeste/Centro-Oeste;RO;Rondônia;ELETRONORTE;ROSM;SAMUEL;230.0;ROSM--2A;6890;-8.7530;-63.4601
SE;Sudeste/Centro-Oeste;RO;Rondônia;SAESA;ROUSSA;SANTO ANTONIO;230.0;ROUHSN2B;91686;-8.7919;-63.9519
SE;Sudeste/Centro-Oeste;RO;Rondônia;SAESA;ROUSSA;SANTO ANTONIO;230.0;ROUHSN2A;91341;-8.7919;-63.9519
SE;Sudeste/Centro-Oeste;RO;Rondônia;SAESA;ROSNLR;SE STO ANT LR;230.0;ROSNLR2A;6889;-8.8010;-63.9507
SE;Sudeste/Centro-Oeste;RO;Rondônia;SAESA;ROSNLR;SE STO ANT LR;500.0;ROSNLR5A;7063;-8.8010;-63.9507
SE;Sudeste/Centro-Oeste;RO;Rondônia;SAESA;ROSNMD;SE STO ANT MD;500.0;ROSNMD5A;7053;-8.8084;-63.9500
SE;Sudeste/Centro-Oeste;RO;Rondônia;SAESA;ROSNME;SE STO ANT ME;500.0;ROSNME5A;7065;-8.7938;-63.9532
SE;Sudeste/Centro-Oeste;RO;Rondônia;TERMONORTE;ROTN;TERMONORTE II;230.0;ROTN--2A;7568;-8.7951;-63.8157
SE;Sudeste/Centro-Oeste;RO;Rondônia;ELETRONORTE;ROVN;VILHENA;69.0;ROVN--0A;6801;-12.7168;-60.2647
SE;Sudeste/Centro-Oeste;RO;Rondônia;ELETRONORTE;ROVN;VILHENA;230.0;ROVN--2A;6800;-12.7168;-60.2647
SE;Sudeste/Centro-Oeste;SP;São Paulo;AGUA AZUL SPE;SPAZL;AGUA AZUL;88.0;SPAZL-0C;90770;-23.3747;-46.4016
SE;Sudeste/Centro-Oeste;SP;São Paulo;AGUA AZUL SPE;SPAZL;AGUA AZUL;138.0;SPAZL-1A;452;-23.3747;-46.4016
SE;Sudeste/Centro-Oeste;SP;São Paulo;AGUA AZUL SPE;SPAZL;AGUA AZUL;440.0;SPAZL-4A;453;-23.3747;-46.4016
SE;Sudeste/Centro-Oeste;SP;São Paulo;AUREN OPERAÇÕES;SPAGV;AGUA VERMELHA;138.0;SPAGV-1A;537;-19.8632;-50.3465
SE;Sudeste/Centro-Oeste;SP;São Paulo;AUREN OPERAÇÕES;SPAGV;AGUA VERMELHA;440.0;SPAGV-4A;536;-19.8632;-50.3465
SE;Sudeste/Centro-Oeste;SP;São Paulo;AUREN OPERAÇÕES;SPAGV;AGUA VERMELHA;500.0;SPAGV-5A;535;-19.8632;-50.3465
SE;Sudeste/Centro-Oeste;SP;São Paulo;IE AGUAPEI;SPALP;ALTA PAULISTA;138.0;SPALP-1A;670;-21.6399;-51.1604
SE;Sudeste/Centro-Oeste;SP;São Paulo;IE AGUAPEI;SPALP;ALTA PAULISTA;440.0;SPALP-4A;668;-21.6399;-51.1604
SE;Sudeste/Centro-Oeste;SP;São Paulo;ISA ENERGIA BRASIL;SPANH;ANHANGUERA;88.0;SPANH-0A;444;-23.4932;-46.7682
SE;Sudeste/Centro-Oeste;SP;São Paulo;ISA ENERGIA BRASIL;SPANH;ANHANGUERA;230.0;SPANH-2A;431;-23.4932;-46.7682
SE;Sudeste/Centro-Oeste;SP;São Paulo;ISA ENERGIA BRASIL;SPANH;ANHANGUERA;345.0;SPANH-3A;439;-23.4932;-46.7682
SE;Sudeste/Centro-Oeste;SP;São Paulo;ISA ENERGIA BRASIL;SPAPA;APARECIDA;88.0;SPAPA-0A;459;-22.8690;-45.2547
SE;Sudeste/Centro-Oeste;SP;São Paulo;ISA ENERGIA BRASIL;SPAPA;APARECIDA;230.0;SPAPA-2A;458;-22.8690;-45.2547
SE;Sudeste/Centro-Oeste;SP;São Paulo;ARARAQUARA;SPARA2;ARARAQUARA 2;440.0;SPARA24A;7058;-21.8329;-48.3482
SE;Sudeste/Centro-Oeste;SP;São Paulo;ARARAQUARA;SPARA2;ARARAQUARA 2;500.0;SPARA25A;7057;-21.8329;-48.3482
SE;Sudeste/Centro-Oeste;SP;São Paulo;ARARAQUARA;SPARA2;ARARAQUARA 2;600.0;SPARA26A;94365;-21.8329;-48.3482
SE;Sudeste/Centro-Oeste;SP;São Paulo;ISA ENERGIA BRASIL;SPARA;ARARAQUARA CTP;138.0;SPARA-1A;560;-21.7832;-48.2640
SE;Sudeste/Centro-Oeste;SP;São Paulo;ISA ENERGIA BRASIL;SPARA;ARARAQUARA CTP;440.0;SPARA-4A;559;-21.7832;-48.2640
SE;Sudeste/Centro-Oeste;SP;São Paulo;ELETROBRAS;SPSTAR;ARARAQUARA FUR;500.0;SPSTAR5A;101;-21.7747;-48.2539
SE;Sudeste/Centro-Oeste;SP;São Paulo;IE PINHEIROS;SPARS;ARARAS;138.0;SPARS-1A;587;-22.3951;-47.4610
SE;Sudeste/Centro-Oeste;SP;São Paulo;IE PINHEIROS;SPARS;ARARAS;440.0;SPARS-4A;589;-22.3951;-47.4610
SE;Sudeste/Centro-Oeste;SP;São Paulo;ISA ENERGIA BRASIL;SPASS;ASSIS;88.0;SPASS-0F;554;-22.6689;-50.3502
SE;Sudeste/Centro-Oeste;SP;São Paulo;ISA ENERGIA BRASIL;SPASS;ASSIS;230.0;SPASS-2A;551;-22.6689;-50.3502
SE;Sudeste/Centro-Oeste;SP;São Paulo;ISA ENERGIA BRASIL;SPASS;ASSIS;440.0;SPASS-4A;552;-22.6689;-50.3502
SE;Sudeste/Centro-Oeste;SP;São Paulo;ISA ENERGIA BRASIL;SPASS;ASSIS;500.0;SPASS-5A;556;-22.6689;-50.3502
SE;Sudeste/Centro-Oeste;SP;São Paulo;IE PINHEIROS;SPATB;ATIBAIA II;138.0;SPATB-1A;698;-23.0475;-46.5572
SE;Sudeste/Centro-Oeste;SP;São Paulo;IE PINHEIROS;SPATB;ATIBAIA II;345.0;SPATB-3A;697;-23.0475;-46.5572
SE;Sudeste/Centro-Oeste;SP;São Paulo;ISA ENERGIA BRASIL;SPAVN;AVARE NOVA;230.0;SPAVN-2A;629;-23.0622;-48.9326
SE;Sudeste/Centro-Oeste;SP;São Paulo;ISA ENERGIA BRASIL;SPBSA;B. SANTISTA;88.0;SPBSA-0A;473;-23.8597;-46.4209
SE;Sudeste/Centro-Oeste;SP;São Paulo;ISA ENERGIA BRASIL;SPBSA;B. SANTISTA;138.0;SPBSA-1A;732;-23.8597;-46.4209
SE;Sudeste/Centro-Oeste;SP;São Paulo;ISA ENERGIA BRASIL;SPBSA;B. SANTISTA;230.0;SPBSA-2A;472;-23.8597;-46.4209
SE;Sudeste/Centro-Oeste;SP;São Paulo;ISA ENERGIA BRASIL;SPBSA;B. SANTISTA;345.0;SPBSA-3A;471;-23.8597;-46.4209
SE;Sudeste/Centro-Oeste;SP;São Paulo;IE AGUAPEI;SPBAG;BAGUACU;138.0;SPBAG-1A;479;-21.1450;-50.2815
SE;Sudeste/Centro-Oeste;SP;São Paulo;IE AGUAPEI;SPBAG;BAGUACU;440.0;SPBAG-4A;478;-21.1450;-50.2815
SE;Sudeste/Centro-Oeste;SP;São Paulo;ISA ENERGIA BRASIL;SPBAN;BANDEIRANTES;88.0;SPBAN-0A;493;-23.5986;-46.6928
SE;Sudeste/Centro-Oeste;SP;São Paulo;ISA ENERGIA BRASIL;SPBAN;BANDEIRANTES;345.0;SPBAN-3A;492;-23.5986;-46.6928
SE;Sudeste/Centro-Oeste;SP;São Paulo;ISA ENERGIA BRASIL;SPBAU;BAURU;138.0;SPBAU-1A;562;-22.2838;-49.0964
SE;Sudeste/Centro-Oeste;SP;São Paulo;ISA ENERGIA BRASIL;SPBAU;BAURU;440.0;SPBAU-4A;561;-22.2838;-49.0964
SE;Sudeste/Centro-Oeste;SP;São Paulo;ISA ENERGIA BRASIL;SPBOJ;BOM JARDIM;88.0;SPBOJ-0A;576;-23.1516;-46.9902
SE;Sudeste/Centro-Oeste;SP;São Paulo;ISA ENERGIA BRASIL;SPBOJ;BOM JARDIM;138.0;SPBOJ-1A;575;-23.1516;-46.9902
SE;Sudeste/Centro-Oeste;SP;São Paulo;ISA ENERGIA BRASIL;SPBOJ;BOM JARDIM;440.0;SPBOJ-4A;574;-23.1516;-46.9902
SE;Sudeste/Centro-Oeste;SP;São Paulo;ISA ENERGIA BRASIL;SPBOT;BOTUCATU;138.0;SPBOT-1A;626;-22.9509;-48.4373
SE;Sudeste/Centro-Oeste;SP;São Paulo;ISA ENERGIA BRASIL;SPBOT;BOTUCATU;230.0;SPBOT-2A;625;-22.9509;-48.4373
SE;Sudeste/Centro-Oeste;SP;São Paulo;ISA ENERGIA BRASIL;SPBRCE;BRACELL;440.0;SPBRCE4A;7734;-22.5389;-48.8085
